mudakoff|872474130880376833|2017-06-07 15:23:37|На #E32017 всеми любимый якут Хидео Кодзима (@HIDEO_KOJIMA_EN) не покажет нам свой новый Death Stranding. А значит- хуй вам, а не трансляция
mudakoff|872471978279620610|2017-06-07 15:15:04|"Медведев спаял лазером крыло самолёта МС-21 во время визита в Ульяновск.

А что успел спиздить — этот вопрос остаётся открытым"
mudakoff|872439130772430849|2017-06-07 13:04:32|"Депутаты ЛДПР предложили поменять действующий гимн на ""Боже, Царя храни""
Нет, ребята, так толсто лизать жопу Путину ни у кого не получилось."
mudakoff|872420792629436416|2017-06-07 11:51:40|"Террористы проникли в парламент, переодевшись женщинами.

Ух, а это ведь большой грех!"
mudakoff|872410094058844160|2017-06-07 11:09:09|@SobolLubov Навальный= Николай Расторгуев
mudakoff|872408570289160192|2017-06-07 11:03:06|"12 человек погибло в результате нападения.
Все 4 террориста были уничтожены. Один из них подорвал себя оказавшись окруженным."
mudakoff|872405745484140544|2017-06-07 10:51:52|"Несколько часов назад на парламент и мавзолей Ирана была совершена атака со стороны боевиков ИГИЛа.
Вернули 91 год. https://t.co/fdM9s3oZKl"
mudakoff|872389288599707649|2017-06-07 09:46:29|@kayf_daa https://t.co/GBq9fIOBR3
mudakoff|872386689288876032|2017-06-07 09:36:09|"Крымским ветеранам ВОВ( всего их десять) выдали по одной однушке на двоих. 

Деды доживали!"
mudakoff|872385823118938112|2017-06-07 09:32:43|"@IzyaShniperson Мой ""мэм"" твоей матери рот порвал."
mudakoff|872376212273991680|2017-06-07 08:54:31|"Путин:""Я не женщина. У меня не бывает плохих дней. Я никого не хочу оскорбить""

Пф, Володь. Всего лишь оскорбил 4 миллиарда населения Земли."
mudakoff|872357330922483714|2017-06-07 07:39:29|"Фото села, где родился и вырос Собянин

Можно вывезти из села Собянина, но село из Собянина вывезти невозможно https://t.co/1boA6coFHA"
mudakoff|872356571812114432|2017-06-07 07:36:28|"Под Ростовом более 20 человек отравились шаурмой.

Взяли бы шаверму, все было бы хорошо"
mudakoff|872201200871059456|2017-06-06 21:19:05|"Мы тут решили узнать побольше о наших подписчиках 
Кто ты?"
mudakoff|872197873856851968|2017-06-06 21:05:52|"ФК Терек переименуют в ФК Ахмат

Пора бы уже и наши футбольные команды переименовать в ФК Путин https://t.co/mRkmjRygxH"
mudakoff|872197574375157766|2017-06-06 21:04:41|@varlamov https://t.co/kW4Sr6hu3Q
mudakoff|872157355554865153|2017-06-06 18:24:52|@LASKA300000 уебывай отсюда
mudakoff|872147203460141056|2017-06-06 17:44:31|@mudakoff и дня не пройдёт как он перекопает весь остров
mudakoff|872147106928234496|2017-06-06 17:44:08|"Собянин собирается стать мэром в третий раз 

Только если на необитаемом острове"
mudakoff|872111252021153794|2017-06-06 15:21:40|@Alexey__Kovalev @MoscowTimes https://t.co/VUgQQWBO5m
mudakoff|872095702637260801|2017-06-06 14:19:52|@mudakoff почитали вредные советы Остера
mudakoff|872095279956316161|2017-06-06 14:18:12|"Двое игравших со спичками детей сгорели заживо в Сибири.

Проебали тоже оба"
mudakoff|872076877636268032|2017-06-06 13:05:04|"Люди скандируют: Собянина в отставку.

Не за снос домов его нужно отправить домой к себе, а за то, что Тверскую по второму разу перекопал."
mudakoff|872074087304228864|2017-06-06 12:53:59|В Москве началось стихийное шествие против реновации. Около сотни людей двигаются к администрации президента https://t.co/i5hwaCExnS
mudakoff|872030353162194944|2017-06-06 10:00:12|"Ненецкий АО, Алтайский край и Пензенская обл. названы наиболее страдающими от ожирения регионами

Ретвит, если ты жирный из другого региона"
mudakoff|871846762713108485|2017-06-05 21:50:41|Зима близко https://t.co/vvmw0Z80dq
mudakoff|871822754626097153|2017-06-05 20:15:17|Голосуем за главное событие дня
mudakoff|871822035252633600|2017-06-05 20:12:25|Настало время для эпичного видоса
mudakoff|871821753634275328|2017-06-05 20:11:18|VR от Apple нужен только для того чтобы выходить на виртуальную улицу в чулках и дрочить
mudakoff|871819843321950215|2017-06-05 20:03:42|Специально для тех кто спал весь день. https://t.co/QlqQB2Zc3v
mudakoff|871802037620625408|2017-06-05 18:52:57|"12 ядер графики, 6 ядер процессора, 120 герц экран. 

За такую конфигурацию можно и отсосать."
mudakoff|871788764028448770|2017-06-05 18:00:13|ЧЁРНЫЙ ВЛАСТЕЛИН https://t.co/69bLmmCDGP
mudakoff|871786572479434757|2017-06-05 17:51:30|Очень скучная презентация Apple, лучше еще раз посмотрите, как Панин играет с питоном https://t.co/B3A9Gc923r
mudakoff|871781142265040896|2017-06-05 17:29:55|Мы ведем прямую трансляцию с ежегодной конференции Apple. https://t.co/EhOptHA0yM
mudakoff|871781034215559169|2017-06-05 17:29:30|Много непонятной хуйни, которая никак не поможет вам в жизни,датчик, который следит за датчиком и...НО ПОСМОТРИТЕ Н… https://t.co/7uLSqe3llZ
mudakoff|871776580980400128|2017-06-05 17:11:48|А на стеночке православная икона. Ох, уж эти скрепы.
mudakoff|871774982661173252|2017-06-05 17:05:27|https://t.co/Qnz5oOo90E
mudakoff|871771569818931200|2017-06-05 16:51:53|"Новый выпуск шоу Панина!

Уберите от экранов детей и вообще всех. https://t.co/XEv5O1wRfB"
mudakoff|871745866792673280|2017-06-05 15:09:45|Пора пациентов в больницах тоже штрафами лечить https://t.co/hInr35D11K
mudakoff|871745407331831810|2017-06-05 15:07:56|@c0ntr0ller значит этот знакомый - ты сам
mudakoff|871729670017953792|2017-06-05 14:05:23|Сегодня в 20:00 смотрим презентацию Apple https://t.co/UzRSwaeiJS
mudakoff|871727724284579840|2017-06-05 13:57:40|Вы тоже заметили, что гомосеклусалисты в последнее время стали часто использовать для сомнительно-оценочных ситуаций фразу НУ ТАКОЕ?!
mudakoff|871712882731487233|2017-06-05 12:58:41|"Судя по тому, что мем из ""народного голосования"" собрал 4К РЕПОСТОВ, Усманов даже в своём же конкурсе не мог сыграт… https://t.co/DN8FFsGHEN"
mudakoff|871711133647986688|2017-06-05 12:51:44|"Третьим победителем в конурсе Усманова стал оппозиционный @zhgun 

Отдал айфон пятой колонне https://t.co/5tjfGd2rxL"
mudakoff|871709005504282626|2017-06-05 12:43:17|"В ДТП погиб передвигавшийся по МКАД на велике депутат таганского района.

У-Урбанизм."
mudakoff|871686795175579650|2017-06-05 11:15:01|"Усманов выбрал победителей, которые получат IPhone 7s plus

Этот блоггер нихуя не знает о годном контенте https://t.co/NItO9Gh7kt"
mudakoff|871667902499475457|2017-06-05 09:59:57|https://t.co/w3XxaHH9Bo
mudakoff|871475107700625408|2017-06-04 21:13:51|Лол))0))0 https://t.co/JRwMx3oGJw
mudakoff|871409351155732480|2017-06-04 16:52:33|"Роналду принял к сведению наше замечание 
https://t.co/9G7UzuhAOl https://t.co/UdYIUC4PvQ"
mudakoff|871408053266108416|2017-06-04 16:47:24|"Всех чиновников разоблачает
Негодует Дмитрий Медвэд
Если один крикнет: ""Навэльный""
Миллионы ответят: ""Блэд""

С др, @navalny!"
mudakoff|871396262582657024|2017-06-04 16:00:33|"Прямая линия с Путиным будет 15 июня. 

Посмотрим, что этот стример там затеял, раз перенес трансляцию аж на 2 месяца 😏"
mudakoff|871363789756747781|2017-06-04 13:51:31|Ну вы и зануды... неужели ни разу не дрочили на улице в чулках? Нахуй вы вообще живете?
mudakoff|871342536295567361|2017-06-04 12:27:04|Любимый актер Путина, если вы не забыли
mudakoff|871340985820864512|2017-06-04 12:20:54|Бухой русский мужик с ружьем эффективнее группы вооруженных до зубов террористов.
mudakoff|871331525886955521|2017-06-04 11:43:18|Зачем Панину сниматься в кино, если у него свое шоу пиздатое https://t.co/KatEy6bMtL
mudakoff|871316551655444480|2017-06-04 10:43:48|В Турине во время трансляции финала Лиги чемпионов в фанзоне началась давка. Погиб ребенок, пострадало больше тысяч… https://t.co/xiNPMFKJsA
mudakoff|871313360314400768|2017-06-04 10:31:07|Панин красава. Заменил бы Мединского на него без вопросов. Человек хотя бы имеет реальное представление об искусстве.
mudakoff|871305167605551105|2017-06-04 09:58:34|"Под Тверью в ходе бухого рамса одному мужику заявили: Не служил - не мужик. 

Он снял со стены ружье и положил 9 человек."
mudakoff|871143355719221248|2017-06-03 23:15:35|@u_rmywonderwall нахуя
mudakoff|871142644369547264|2017-06-03 23:12:46|"RUN, HIDE, TELL 

Страшно подумать, что это то, что ты должен делать в своей стране https://t.co/MtGKZWIk94"
mudakoff|871140394679119872|2017-06-03 23:03:49|"Постеры ИГ посвящённые теракту в Лондоне и сообщения одного из джихадистов 

""Мы продолжим терроризировать вас и ло… https://t.co/JgG8enUD8B"
mudakoff|871138914593058816|2017-06-03 22:57:56|"Британская полиция подтвердила три инцидента:
Грузовик наехал на людей на мосту
На рынке Боро-маркет зарезаны люди
Инцидент в районе Воксхол"
mudakoff|871137050111639553|2017-06-03 22:50:32|@abdulla_hasan такие вопросы стыдно задавать, чувак
mudakoff|871133369412857862|2017-06-03 22:35:54|Мультикультурализм хорош только при условии отсутствия религии как таковой, либо её пассивного влияния на развитие общества
mudakoff|871130689621577728|2017-06-03 22:25:15|Полиция ищет террористов в близлежащих барах. Напоминаем, что в Лондоне произошел теракт. https://t.co/zAed0wgzsP
mudakoff|871129779780628481|2017-06-03 22:21:38|"UPD @varlamov: у нескольких человек якобы перерезано горло
@tvjihad говорит, что сегодня ИГ призывали убивать при помощи ножей, грузовиков"
mudakoff|871123582780362753|2017-06-03 21:57:01|"BRKNG
Грузовик наехал на пешеходов в Лондоне https://t.co/AV3LzDeoZi"
mudakoff|871114261455491072|2017-06-03 21:19:59|А вот Спартак...
mudakoff|871104382389112834|2017-06-03 20:40:43|Реал — победитель Лиги Чемпионов 2017! https://t.co/K5YxyLBTVx
mudakoff|871103552160239618|2017-06-03 20:37:25|Фанаты Реала сейчас https://t.co/gUBtlRjofl
mudakoff|871103379849826304|2017-06-03 20:36:44|1-4 ААААА!!
mudakoff|871098570799284224|2017-06-03 20:17:38|Из всего этого меня удивляет только то, что в 2017 году Роналду сделал мелирование
mudakoff|871097709452808193|2017-06-03 20:14:12|Я ЩАС ЗАКОНЧУ ВООБЩЕ ВСЕ!
mudakoff|871097470004187137|2017-06-03 20:13:15|1:3 РЕАЛ!!
mudakoff|871092577394733056|2017-06-03 19:53:49|Чуваки, у вас была всего одна задача https://t.co/j3iEumXqp6
mudakoff|871083629899907072|2017-06-03 19:18:15|1:1 ААА НЕ УСПЕВАЕМ!
mudakoff|871078423178997762|2017-06-03 18:57:34|Вот как блять должно выглядеть футбольное поле
mudakoff|871076750062747648|2017-06-03 18:50:55|RT, если топишь сегодня за Реал https://t.co/kWP0x2BDT4
mudakoff|871076704088973313|2017-06-03 18:50:44|RT, если топишь сегодня за Ювентус https://t.co/23oowU4vrR
mudakoff|871042592342986752|2017-06-03 16:35:11|Бабы, пока вы не похудеете- лето не начнется!
mudakoff|871005790479552512|2017-06-03 14:08:57|"Почта России планирует открыть свою авиакомпанию.

«У нас обед, через час полетим»"
mudakoff|870975155920678912|2017-06-03 12:07:13|UPD: отпизженого закрыли на 5 суток. Титушки на свободе
mudakoff|870958689653596160|2017-06-03 11:01:47|"Жительница Санкт-Петербурга замёрзла насмерть 2 июня на автобусной остановке. 

Ох, уж эти летние морозы."
mudakoff|870956266323095552|2017-06-03 10:52:10|"В мэрии Новороссийска избили мужчину, пришедшего подать заявку на митинг 12 июня

Навальный может не пиарить акцию, власть все делает сама"
mudakoff|870923474570817536|2017-06-03 08:41:51|https://t.co/cq5bRMQuYD
mudakoff|870716085166899200|2017-06-02 18:57:46|@annavellikok лишь бы по любви
mudakoff|870709391514718216|2017-06-02 18:31:10|@annavellikok ваще то мне его мамка по вотсапу прислала
mudakoff|870703231491489793|2017-06-02 18:06:41|https://t.co/zhBHPsOZlT
mudakoff|870686932434636800|2017-06-02 17:01:55|Бог был чайлдфри
mudakoff|870600396372406272|2017-06-02 11:18:04|Бизнес инсайд о прибыли с пабликов https://t.co/98knfr9b4f
mudakoff|870591870791016448|2017-06-02 10:44:11|"Бондарчук попросил 250 млн рублей на вторую часть ""Притяжения"".

Собственно, опрос:"
mudakoff|870587667821604866|2017-06-02 10:27:29|@Ba11boy Ну ваще-то бот удаляет ссылки в комментах автоматом. Давай ссылку на эту шкуру, ща разрулю
mudakoff|870582534354161664|2017-06-02 10:07:05|"""Данила Козловский прочитал ""Гамлета"" на Арбате. Его задержали дети-полицеские.""

А потом он их изнасиловал. https://t.co/ZahtayFj1t"
mudakoff|870575989499322368|2017-06-02 09:41:05|На дворе 2 июня, в Питере идёт снег.
mudakoff|870568059349630976|2017-06-02 09:09:34|"В Абу-Даби 26-летний миллиардер на полчаса сделал один из торговых центров бесплатным в честь Рамадана

Халява стра… https://t.co/5rZhxtaSlR"
mudakoff|870444554931113984|2017-06-02 00:58:48|https://t.co/o0PWiSqxgF
mudakoff|870444308217856002|2017-06-02 00:57:49|"Минсельхоз подготовит закон, разрешающий показ рекламы вина на телевидении

Виноградники поспевают, милорд"
mudakoff|870403530544353281|2017-06-01 22:15:47|@sportsru Соперник Александра был сломлен сильнейшими ударами по рукам и не смог продолжать бой
mudakoff|870355463631769600|2017-06-01 19:04:47|Что России нужно больше?
mudakoff|870283735480098817|2017-06-01 14:19:46|Тем временем под Казанью вот так https://t.co/980wpUsfYD
mudakoff|870276175796604928|2017-06-01 13:49:43|"В МВД потребовали ввести «презумпцию доверия» к полиции. Это когда ты ОБЯЗАН подчиниться.

Сначала садись на бутылку, потом обжалуй"
mudakoff|870269171380170756|2017-06-01 13:21:53|@ButVova в телеграме подписывайся
mudakoff|870268939921752064|2017-06-01 13:20:58|@_ship_cvetka_ Проблема начинается с учебы, а не с небоскребов. Тебя готовили к миру, которого не существует.
mudakoff|870267533072494592|2017-06-01 13:15:23|РТ если еще не дрочил этим летом
mudakoff|870237119750557697|2017-06-01 11:14:32|@borissssova А сокола ты нам достала? на словах ты Лев толстый
mudakoff|870234417821888517|2017-06-01 11:03:48|Детки, если вас кто-то обижает, пишите. Батька MDK за вас всем ебла разнесет!
mudakoff|870226127360491520|2017-06-01 10:30:51|В США проститутке выплатят $1 млн компенсации за секс с полицейскими, которые всегда расплачивались с ней только чи… https://t.co/40ZeOvLhea
mudakoff|870214813296852993|2017-06-01 09:45:53|С Днем защиты детей! https://t.co/LwMPjyPgOA
mudakoff|870208275647692800|2017-06-01 09:19:55|"В честь дня защиты детей Noize MC снял клип с Монеточкой и убил школьника 

https://t.co/6fvTZFp7B2"
mudakoff|870206623322693632|2017-06-01 09:13:21|Оказывается в Минобороны далеко не кяфиры сидят https://t.co/mnJ8V2wONs
mudakoff|870201206987268096|2017-06-01 08:51:49|@belatut в ЛДПР
mudakoff|870197831033905152|2017-06-01 08:38:25|RT Если этим летом поедешь отдыхать в ДНР
mudakoff|870034014673014784|2017-05-31 21:47:28|@mudakoff самое время пойти на кухню и навернуть картохи со сковородки ващето
mudakoff|870022886588862464|2017-05-31 21:03:15|Самое время подкачаться к лету!
mudakoff|870013455893491712|2017-05-31 20:25:46|Если бы ты был президентом России, что бы ты сделал в первую очередь?
mudakoff|870000494512558080|2017-05-31 19:34:16|Вот так бы сразу https://t.co/PsnSZzVTuK
mudakoff|869944138128650240|2017-05-31 15:50:19|Мужчина пытался проникнуть в кабину пилотов, но его скрутили пассажиры. Самолет приземлился, на борту маски-шоу. https://t.co/81MUGagRwI
mudakoff|869941043097202688|2017-05-31 15:38:02|Есть информация о захвате самолета Малайзийских авиалиний из Мельбурна, на борту возможно находится Евгений Касперский. Инфа не сотка.
mudakoff|869908320060153856|2017-05-31 13:28:00|Молодой оппозиционер жестко наказывает олигарха на глазах у миллионной публики https://t.co/AX4S5VkgTa
mudakoff|869907125576892417|2017-05-31 13:23:15|Эй нигеры, а среди вас есть коммерсы? Рассказывайте, как хаслите лаве, какие бизнесы мутите
mudakoff|869892188729221120|2017-05-31 12:23:54|"ФБК отказался удалять публикации об Усманове.

Судья? Да иди ты на хуй, судья"
mudakoff|869888232124755968|2017-05-31 12:08:10|Суду стоит обязать Навального удалить интернет, чтобы не было никакой возможности опорочить честь Алишера Усманова
mudakoff|869887000496701440|2017-05-31 12:03:17|"Суд постановил удалить фильм «Он вам не Димон»

Барбара Стрейзанд, настало твое время!"
mudakoff|869869626267758592|2017-05-31 10:54:14|@mudakoff какой-то другой мир, видимо
mudakoff|869865222638637056|2017-05-31 10:36:45|"Весь мир отмечает день без табака.

Потабачим и несёмся дальше."
mudakoff|869860640982282240|2017-05-31 10:18:32|Настроение covfefe
